순번,학원명,연락처,주소,설립·운영자,교습과정,정원,교습기간(일),총교습시간(분),교습비세부내역,,,"적용일
(최종교습비 
변경일)"
,,,,,초등B,,,,0,0,0,
1331,사이언스지입시학원,,"경상북도 포항시 북구 새천년대로1076번길 27-6 , 2층 (두호동)",2,보통교과,40,1개월0일,1440,"300,000","300,000",0,20211123
,,,,,보습,,,,0,0,0,
,,,,,고등과학,,,,0,0,0,
1332,사이언스지입시학원,,"경상북도 포항시 북구 새천년대로1076번길 27-6 , 2층 (두호동)",2,보통교과,40,1개월0일,1440,"250,000","250,000",0,20211123
,,,,,보습,,,,0,0,0,
,,,,,중등과학,,,,0,0,0,
1333,사이언스지입시학원,,"경상북도 포항시 북구 새천년대로1076번길 27-6 , 2층 (두호동)",2,보통교과,40,1개월0일,1440,"200,000","200,000",0,20211123
,,,,,보습,,,,0,0,0,
,,,,,초등과학,,,,0,0,0,
1334,삼성영어셀레나양덕학원,,"경상북도 포항시 북구 양덕로44번길 6 , 1층(양덕동)",2,보통교과,30,1개월0일,1344,"260,000","260,000",0,20250408
,,,,,보습,,,,0,0,0,
,,,,,영어중등,,,,0,0,0,
1335,삼성영어셀레나양덕학원,,"경상북도 포항시 북구 양덕로44번길 6 , 1층(양덕동)",2,보통교과,70,1개월0일,1176,"200,000","200,000",0,20250408
,,,,,보습,,,,0,0,0,
,,,,,영어초등1,,,,0,0,0,
1336,삼성영어셀레나양덕학원,,"경상북도 포항시 북구 양덕로44번길 6 , 1층(양덕동)",2,보통교과,50,1개월0일,1344,"230,000","230,000",0,20250408
,,,,,보습,,,,0,0,0,
,,,,,영어초등2,,,,0,0,0,
1337,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,1200,"250,000","250,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,고등수학,,,,0,0,0,
1338,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,1200,"250,000","250,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,고등영어,,,,0,0,0,
1339,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,800,"150,000","150,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,중등수학1,,,,0,0,0,
1340,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,1000,"180,000","180,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,중등수학2,,,,0,0,0,
1341,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,1100,"200,000","200,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,중등영어 2,,,,0,0,0,
1342,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,5,1개월0일,1000,"180,000","180,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,중등영어1,,,,0,0,0,
1343,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,15,1개월0일,800,"120,000","120,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,초등수학1,,,,0,0,0,
1344,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,15,1개월0일,1000,"150,000","150,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,초등수학2,,,,0,0,0,
1345,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,15,1개월0일,1000,"150,000","150,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,초등영어 1,,,,0,0,0,
1346,삼성영어셀레나장량학원,054-246-3004,"경상북도 포항시 북구 삼흥로74번길 27-1 , 2층 (두호동)",4,보통교과,15,1개월0일,1200,"180,000","180,000",0,20200414
,,,,,보습,,,,0,0,0,
,,,,,초등영어 2,,,,0,0,0,
1347,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,5,1개월0일,1176,"200,000","200,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,수학중등,,,,0,0,0,
1348,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,10,1개월0일,1008,"150,000","150,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,수학초등,,,,0,0,0,
1349,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,5,1개월0일,1176,"200,000","200,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,영어중등,,,,0,0,0,
1350,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,20,1개월0일,1008,"160,000","160,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,영어초등1,,,,0,0,0,
1351,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,20,1개월0일,1176,"180,000","180,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,영어초등2,,,,0,0,0,
1352,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,10,1개월0일,1260,"180,000","180,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,영어초등3,,,,0,0,0,
1353,삼성영어수학문덕학원,,"경상북도 포항시 남구 오천읍 해병로 389-21 , 2층(오천읍)",4,보통교과,10,1개월0일,1260,"200,000","200,000",0,20240108
,,,,,보습,,,,0,0,0,
,,,,,영어초등4,,,,0,0,0,
1354,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,5,1개월0일,1344,"300,000","300,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,고등수학,,,,0,0,0,
1355,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,5,1개월0일,1344,"250,000","250,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,중등수학,,,,0,0,0,
1356,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,5,1개월0일,1092,"200,000","200,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,중등수학(기초),,,,0,0,0,
1357,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,15,1개월0일,1176,"220,000","220,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,중등영어,,,,0,0,0,
1358,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,15,1개월0일,1344,"250,000","250,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,중등영어(고급),,,,0,0,0,
1359,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,15,1개월0일,1260,"200,000","200,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,초등영어(고급),,,,0,0,0,
1360,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,15,1개월0일,1050,"160,000","160,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,초등영어(기초),,,,0,0,0,
1361,삼성영어우방학원 ,054-231-9905,"경상북도 포항시 북구 대안길 44 , 131동 501호 (용흥동,우방스포츠프라자)",3,보통교과,15,1개월0일,1155,"180,000","180,000",0,20240123
,,,,,보습,,,,0,0,0,
,,,,,초등영어(중급),,,,0,0,0,
1362,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,1080,"220,000","220,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,중등수학A,,,,0,0,0,
1363,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,5,1개월0일,1200,"250,000","250,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,중등수학B,,,,0,0,0,
1364,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,1080,"220,000","220,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,중등영어A,,,,0,0,0,
1365,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,5,1개월0일,1200,"250,000","250,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,중등영어B,,,,0,0,0,
1366,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,2160,"420,000","420,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,중등영어수학,,,,0,0,0,
1367,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,960,"170,000","170,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,초등수학A,,,,0,0,0,
1368,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,5,1개월0일,1200,"200,000","200,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,초등수학B,,,,0,0,0,
1369,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,960,"170,000","170,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,초등영어A,,,,0,0,0,
1370,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,5,1개월0일,1200,"200,000","200,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,초등영어B,,,,0,0,0,
1371,삼성영어이해법수학셀파수학교실구정학원,,"경상북도 포항시 남구 오천읍 구정길 29 , 1층일부 (오천읍)",5,보통교과,10,1개월0일,1920,"320,000","320,000",0,20250124
,,,,,보습,,,,0,0,0,
,,,,,초등영어수학,,,,0,0,0,
1372,상상국어학원,,"경상북도 포항시 남구 오천읍 중원로 71-17 , 2층",2,보통교과,20,1개월0일,1512,"300,000","300,000",0,20230801
,,,,,보습,,,,0,0,0,
,,,,, 고등국어,,,,0,0,0,
1373,상상국어학원,,"경상북도 포항시 남구 오천읍 중원로 71-17 , 2층",2,보통교과,40,1개월0일,1512,"250,000","250,000",0,20230801
,,,,,보습,,,,0,0,0,
,,,,,중등국어,,,,0,0,0,
1374,상상국어학원,,"경상북도 포항시 남구 오천읍 중원로 71-17 , 2층",2,보통교과,40,1개월0일,1134,"180,000","180,000",0,20230801
,,,,,보습,,,,0,0,0,
,,,,,초등국어,,,,0,0,0,
1375,새샘입시학원,054-261-5367,"경상북도 포항시 북구 흥해읍 한동로 13 , 3층 (흥해읍)",2,보통교과,15,1개월0일,1260,"300,000","300,000",0,20240826
,,,,,보습,,,,0,0,0,
,,,,,고등수학1,,,,0,0,0,
1376,새샘입시학원,054-261-5367,"경상북도 포항시 북구 흥해읍 한동로 13 , 3층 (흥해읍)",2,보통교과,15,1개월0일,1260,"300,000","300,000",0,20240826
,,,,,보습,,,,0,0,0,
,,,,,고등수학2,,,,0,0,0,
1377,새샘입시학원,054-261-5367,"경상북도 포항시 북구 흥해읍 한동로 13 , 3층 (흥해읍)",2,보통교과,30,1개월0일,1197,"250,000","250,000",0,20240826
,,,,,보습,,,,0,0,0,
,,,,,중등수학1,,,,0,0,0,
1378,새샘입시학원,054-261-5367,"경상북도 포항시 북구 흥해읍 한동로 13 , 3층 (흥해읍)",2,보통교과,30,1개월0일,1218,"250,000","250,000",0,20240826
,,,,,보습,,,,0,0,0,
,,,,,중등수학2,,,,0,0,0,
1379,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,7,1개월0일,1080,"240,000","240,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,고등수학1,,,,0,0,0,
1380,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,960,"220,000","220,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,고등수학2,,,,0,0,0,
1381,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,720,"120,000","120,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,중등단과(국어),,,,0,0,0,
1382,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,7,1개월0일,1080,"200,000","200,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,중등단과(수학),,,,0,0,0,
1383,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,1080,"200,000","200,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,중등단과(영어),,,,0,0,0,
1384,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,720,"100,000","100,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,초등단과(국어),,,,0,0,0,
1385,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,7,1개월0일,1080,"170,000","170,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,초등단과(수학),,,,0,0,0,
1386,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,1080,"170,000","170,000",0,20231221
,,,,,보습,,,,0,0,0,
,,,,,초등단과(영어),,,,0,0,0,
1387,새장원학원,054-282-7701,"경상북도 포항시 남구 상도로54번길 15 , 2층 일부  (상도동)",4,보통교과,5,1개월0일,1080,"170,000","170,000",0,20180105
,,,,,보습,,,,0,0,0,
,,,,,초등종합,,,,0,0,0,
1388,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,756,"150,000","150,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,과학고등,,,,0,0,0,
1389,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,882,"150,000","150,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,과학중등,,,,0,0,0,
1390,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,1134,"250,000","250,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,수학고등,,,,0,0,0,
1391,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,1134,"200,000","200,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,수학중등,,,,0,0,0,
1392,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,1134,"250,000","250,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,영어고등,,,,0,0,0,
1393,샘과통하는학원,070-7502-1531,"경상북도 포항시 북구 삼호로 426 , 2층 (환호동)",2,보통교과,10,1개월0일,1134,"200,000","200,000",0,20221018
,,,,,보습,,,,0,0,0,
,,,,,영어중등,,,,0,0,0,
1394,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,714,"135,000","135,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,중등사회A,,,,0,0,0,
1395,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,630,"100,000","100,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등사회A,,,,0,0,0,
1396,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,630,"100,000","100,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등사회B,,,,0,0,0,
1397,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,252,"40,000","40,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등전과목A,,,,0,0,0,
1398,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,378,"60,000","60,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등전과목B,,,,0,0,0,
1399,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,441,"70,000","70,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등전과목C,,,,0,0,0,
1400,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,630,"100,000","100,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등전과목D,,,,0,0,0,
1401,생각더하기독서토론학원,,"경상북도 포항시 남구 오천읍 원동로 15 , 3층 303호(원동)",3,보통교과,8,1개월0일,756,"120,000","120,000",0,20210125
,,,,,보습,,,,0,0,0,
,,,,,초등전과목E,,,,0,0,0,
1402,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,5,1개월0일,780,"160,000","160,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,중등독서논술1,,,,0,0,0,
1403,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,10,1개월0일,720,"150,000","150,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,중등독서논술2,,,,0,0,0,
1404,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,10,1개월0일,1200,"200,000","200,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술1,,,,0,0,0,
1405,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,10,1개월0일,1040,"180,000","180,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술2,,,,0,0,0,
1406,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,15,1개월0일,900,"160,000","160,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술3,,,,0,0,0,
1407,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,5,1개월0일,840,"150,000","150,000",0,20250304
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술4,,,,0,0,0,
1408,생각이커지는플레이팩토책나무두산환호학원,054-231-4005,"경상북도 포항시 북구 새천년대로 1251 , 2층 (장성동)",3,보통교과,15,1개월0일,800,"140,000","140,000",0,20250304
